ID Data,Nama Produk,Jenis Kulit,Review Produk,Rating,Label
A390,Laneige: Multi Cleanse EX,Oily,"aku kurang suka dengan cleanser ini, menurut ku setelah dipakai aku ngerasa muka aku kayak ketarik dan bikin super kering, mungkin ini cocok untuk dipakai seminggu / dua minggu sekali kali ya karna ada butiran scrub kecil2 nya, untuk repurchase kayaknya engga ya.. karna dpt free dari BA-nya..",5,positive
A391,Laneige: Multi Cleanse EX,Oily,"This is the best facial wash I've tried. It cleanses everything. Yes, everything!! Any trace of make up on face, beauty blender & brushes (yasssss I clean those with facial wash hahah). I've been searching the best facial wash for years and trying any product, from drugstore to counters but nothing impressed me except this one.",5,positive
A392,Laneige: Multi Cleanse EX,Oily,"Aku tuh penggemar setia rangkaian Laneige bgt!! Awalnya cb2 dulu kemasan travel sizenya, dan setelah beberapa lama pakai cocok di kulit aku. Butiran scrubnya ga bikin kulit ketarik, untuk aromanya sih gak ngeganggu. Cleanser ini wlwpun harganya memang ya mahal sih buat aku tp buat pemakaian lebih dr 4 bln worth it sama harganya. Cukup pakai sedikit aja udh ngebersihin makeup.",5,positive
A393,Laneige: Multi Cleanse EX,Oily,"Pernah pake cleanser ini,tapi yang aku dulu multi cleanser_EX. awal-awal pake emang kayak gak kerasa bersih tapi dia tetep bikin lembab alias gak ada efek ketarik gitu. udah pemakaian lama baru kerasa produksi minyak mulai berkurang,udah jarang jerawatan sama komedoan. seneng banget cuma waktu habis gak bisa repurchase soalnya kemahalan buat ukuran face wash. sekarang masih bingung pilih face wash murah yang bagus buat acne prone",5,positive
A394,Laneige: Multi Cleanse EX,Oily,Suka banget sm cleanser ini!! abis cuci muka kulit langsung berasa bersih gitu. keset tp ga ada rasa ketarik sm skali. kulit jd alus lembut trus cerah. ga bikin breakout jugaa!! ada scrub nya yg bener2 ngebantu bgt buat bersihin pori2 sekaligus exfoliate tp kecil banget kok jd aman kalo buat dipake tiap hari. the ONLY downside to this product is the price?,5,positive
A395,Laneige: Multi Cleanse EX,Dry,"coba FW ini waktu itu dari rangkaian kit nya.. dan pertama pake g cocok buat kuliyku yang kering.. kulit jadi tambah keset dan kering, dan rasanya ketarik tarik kulitnya.. aduhh.. gak lagi deh.. pertama dan terakhir untuk kulitku..",1,negative
A396,Laneige: Multi Cleanse EX,Combination,Ganyangka bakal ga cocok sm produk laneige yg ini.. padahal liat review di youtube bagus semua makanya langsung beli yg 100ml baru pake 15 hari awalnya sih bagus jerawat mau tumbuh langsung kempes gtu tp lama kelamaan malah tumbuh jerawat gede2 ampunn:(,1,negative
A397,Laneige: Multi Cleanse EX,Oily,"big no no no! pas abis cuci muka pake ini kulitku yg dehidrasi jd makin keringggg. ketarik tarik bgt & dry patch makin parah. bingung bgt, soalnya ini laneige yang biasanya malah bikin kulit lembab. sedihnya lagi, langsung tumbuh beruntusan kecil yg ada isinyaa putih. lama2 jadi jerawat gede. hiks. untung belinya trial kit jadi garugi.",1,negative
A398,Laneige: Multi Cleanse EX,Oily,"nyoba facial wash ini karna dapet sample dari salah satu online shop, tapi ini malah ga cocok di aku gak terlalu ngebersihin busanya banyak dan juga muncul jerawat kecil/beruntus gitu disekitar pipi dan akhirnya gak dipake lagi",1,negative
A399,Laneige: Multi Cleanse EX,Oily,"awalnya gue merasa optimis dengan kemultitalentaan produk ini. tapi ternyata scrub kecilnya yg sangat halus itu menyelinap ke pori pori gue yg lumayan besar, dan itu membuat kulit gue sangat mudah terserang iritasi. kalo udah iritasi ya wassalam deh, jerawat pun tumbuh dimana mana :') padahal wanginya yg simpel itu enak banget",1,negative
A400,Wardah: Lightening Gentle Wash,Dry,"Aku juga termasuk yg ga jodoh sama fw ini. Selain bikin kering ketarik2, mukaku juga jadi jerawatan lagi, padahal tadinya udah ampir mulus pake lightening day & night creamnya. Udah gitu suka ngerasa kurang bersih cumuk pake fw ini dan tiap lagi diusep di tangan, gelnya bleber kemana2 -kadang malah berjatuhan dari sela2 jari ke lantai kamar mandi. Yang jelas ga akan repurchase.",1,negative
A401,Wardah: Lightening Gentle Wash,Dry,"Muka jadi berminyak banget!!! Terutama d daerah T dan sehabis bangun tidur. Muncul bintik"" merah alias mbruntus kalo orang jawa bilang dan kalo d pake kelamaan jadi jerawatan. Mana busanya licin banget jadi sering jatoh k lantai. Adeuh...ternyata ga semua produk wardah cocok d aq :(",1,negative
A402,Wardah: Lightening Gentle Wash,Dry,"gue sempet direkomendasiin sama temen dan baca2 review kalo facial wash ini bagus banget, tapi kecewa banget seminggu pake jerawat gw bermunculan dimana2 dan muka jadi super oily. mungkin emang muka gue aja kali ya yg sensitif, tp enggak cocok banget sama facial wash yg ini padahal harganya ramah bgt dikantong",1,negative
A403,Wardah: Lightening Gentle Wash,Dry,"Nyoba Wardah Gentle Facial Wash ini pertama kali krn Facial Wash yg biasa dipake lg out of stock terus bingung mau pake apa, tiba-tiba keliat di Indomaret yaudah dicoba dulu. Pertama kali make sih rasanya enak, kulit kenyal krn mgkn gentle itu. Setelah beberapa kali make malah break out parah, muncul jerawat satu-satu, kulit kering dibagian sekitar mulut. Kirain krn faktor penyesuaian cuaca krn aku baru nyampe suatu kota, terus nyoba pake lg ternyata emg bnr-bnr ga cocok. Sedih sih krn kebanyakan tmn-tmn cocok make produk Wardah tp buat aku emg a big no no. Sorry to say.",1,negative
A404,Wardah: Lightening Gentle Wash,Dry,"aku nyobain ini karena kebetulan di indomaret dan facewash lagi habis. tulisannya gentle wash jadi aku pikir bakal ringan n ga bikin kulit kering, aku cobain ini seminggu n hasilnya tiap cucimuka kulit aku stretched dan kering banget udah lewat sminggu mulai flaky di sekitar hidung. intinya produk ini gacocok sama aku pro: -cheap cons: -drying",1,negative
A405,Wardah: Lightening Gentle Wash,Dry,"awalnya berasa bersih dan enak aja, cuman lama2 jerawatan paraah muka akuuuu huhuhuhu. Yg aku paling gasuka itu baunya??? kayak detergen aja gt, dan agak ngeringin kuliit (berasa kesat bgt) (+)berasa bersih (-)bikin kulit kesat bgtbaunya krg sukabikin jerawataan di aku",1,negative
A406,Wardah: Lightening Gentle Wash,Dry,"Wardah emang terkenal dengan brand HALAL, murah dan mudah ditemuin, wanginya ngakkk ganggu, terasa belum bersih karna licin2 gitu tapiiiii kalo udah kering (kering udah ngak berair lg muka) iyadehh muka kerasa ketarik, sempet bruntusan. Repurchase ? No",1,negative
A407,Wardah: Lightening Gentle Wash,Dry,"Tipe kulitku kering. Jadi dari dulu harus memakai facial wash yg gentle. Kalau pakai yg facial foam dg busa banyak, uuhh muka langsung ngelupas dan kering banget kayak ketarik. Nah waktu ketemu facial wash ini tergiur tulisan gentle akhirx coba. BUT kecewa :( terasa gk enak di wajah, terlaku licin dan malah bruntusan. Repurchase ofcours No. Pdhl aku suka produk produk wardah. Aku banyak pake produk skin care wardah yg lainx. Tapi untuk yg ini kayakx emg gk jodoh.",1,negative
A408,Wardah: Lightening Gentle Wash,Normal,"I am not feeling this facial wash. Foamnya susah untuk dihasilkan. Teksturnya lembut sih tapi foamnya susah keluar dan dibilas juga. It also leaves residue. The scent is also nope. Efeknya juga gak ada kalo mencerahkan. Gak begitu bersih hasilnya. Gak cocok sama saya karena entah kenapa setelah pake ini, wajah jadi kering dan sensitif. I am sorry Wardah....",1,negative
A409,Wardah: Lightening Gentle Wash,Normal,Lembutnya sih ok diwajah...harganya jg murah bingit...klimnya pencerah tapi g ngefect di kulit aq..tapi minyak diwajah wuih tambah bingits..jd mrintiss kecil2 gitu...tapi emang pada dasarnya kulit q paling g bisa pake produk pencerah...y sudahlah g mo pake lagi,1,negative
A410,Wardah: Lightening Gentle Wash,Normal,"Awal aku pengen lepas dr produk dokter gtu, aku stop total semuanya wlau pun cocok ?, dan aku kek mulai tertarik sma produk wardah jdi beli deh sepaket yg lightening trmsuk Sun protectionnya, sebelum aku pakek produk wrdh, aku ga pakek apa"" dlu selama kurg lebih 2mnggu, biar ga kagetan muka ku, tapi pas aku udah coba facial wash lightening nya bru 2X pakek mukaku malah kek kusam gtu, terus malemnya mulai nongol bintik"" kecil"" gtu dan besoknya pas aku bangun mukaku udah pada bruntusan bnyak banget terutama are T di muka ? emg sih produk ini tu friendly banget harganya, tapi sayang aku ga cocok sama sekali :(",1,negative
A411,Wardah: Lightening Gentle Wash,Normal,"Awal aku pengen lepas dr produk dokter gtu, aku stop total semuanya wlau pun cocok ?, dan aku kek mulai tertarik sma produk wardah jdi beli deh sepaket yg lightening trmsuk Sun protectionnya, sebelum aku pakek produk wrdh, aku ga pakek apa"" dlu selama kurg lebih 2mnggu, biar ga kagetan muka ku, tapi pas aku udah coba facial wash lightening nya bru 2X pakek mukaku malah kek kusam gtu, terus malemnya mulai nongol bintik"" kecil"" gtu dan besoknya pas aku bangun mukaku udah pada bruntusan bnyak banget terutama are T di muka ? emg sih produk ini tu friendly banget harganya, tapi sayang aku ga cocok sama sekali :(",1,negative
A412,Wardah: Lightening Gentle Wash,Normal,aku ga cocok sama series wardah apapun itu dikulit aku gatel gatel bangettt sampai bentol bentol waktu itu karena facial wash uda habis terus cobain punya wardah yang ini ga nunggu 5 menit habis bilas langsung gatal gatal kenapa ya,1,negative
A413,Wardah: Lightening Gentle Wash,Normal,"pake ini karna facial wash yg biasanya udh abis. trs pgn coba ini, seminggu pemakaian gpp sih cmn setelah dipake jd ngerasa kering bgt dan ketarik gitu. lama kelamaan, timbul jerawat dan bruntusan di dahi, dagu, sm pipi",1,negative
A414,Wardah: Lightening Gentle Wash,Normal,"Awalnya aku udah nyobain semua produk wardah, mulai dari dd cream, facial wash, powder nyaaa jugaaa, tapii kalau aku lagi enggak make produk produk ini entah kenapa muka aku itu tambaah kusam, dan untuk cuci muka nya aku ngerasa tetap aja enggak ngebuat muka berasa bersih dan ringan, daan aku ngerasa muka enggak ber nutrisi aja gituu, dan sekarang aku udah beralih ke produk lain yang well rasaku lebih cocok untuk muka aku yang kering ini..",1,negative
A415,Wardah: Lightening Gentle Wash,Combination,"ga bisa banyak berkata-kata... karena setelah pemakaian ketiga, muncullah jerawat besar2 di wajahku. seperti jerawat yang tak bermata. padahal aku cukup cocok dengan krim wardah lightening. dan akhirnya langsung stooop. ^_^",1,negative
A416,Wardah: Lightening Gentle Wash,Combination,"Busa yang dihasilkan sedikit, wanginya enak nggak nusuk hidung. Hasilnya setelah dibilas wajah jadi terasa licin dan berasa nggak bersih. Nggak suka sama efek pembersih muka yang meninggalkan efek licin kayak gini.",1,negative
A417,Wardah: Lightening Gentle Wash,Combination,"Selalu penasaran sama produk-produk wardah, karena liat sepupu ku cocok pake ini dan kulitnya yg berjerawat terlihat lebih bersih. <br /> But i think this facial wash is not for me, pake ini langsung bruntusan dan muncul jerawat. Setelah 3 hari pake akhirnya memutuskan stop. Trus sempet coba lagi karena penasaran dan kebetulan facial wash lagi abis. Tpi tetep bikin jerawatan, so i decided not to use this anymore ",1,negative
A418,Wardah: Lightening Gentle Wash,Combination,"waktu itu iseng nyoba sabun ini karena sabun mukaku lg habis dan cari yg gampang dicari aja di indomaret trs penasaran krn belum pernah coba skincare wardah sebelumnya. dari namanya emang sabun ini gentle banget pas dipake aku sampe takjub saking lembutnya apalagi harganya termasuk sangat murah, dari situ langsung expect lebih. tapi ternyata setelah aku bilas ekspektasik lsg berubah drastis karena kulit mukaku kering banget kerasa ketarik banget. agak bingung jg sih pdhl dia gentle bgt tp ternyata malah bikin mukaku kering bgt. dan setelah aku pake beberapa hari jg mukaku langsung timbul jerawat beruntusan gitu pdhl kulitku termasuk yg kebal dan jarang bgt lsg jerawatan gt kalaupun nyobain produk yg ga cocok. dari situ aku lsg stop pemakaian krn takut kl diterusin malah tambah parah",1,negative
A419,Wardah: Lightening Gentle Wash,Combination,saya pakai wardah lightening gentlewash dan rangkaian 1 paket ringan di wajah dan ga bikin kering di wajah lumayan bersihin wajah i like it harganya murah meriah tapi susah untuk didibusain plussuka jatuh dari tangan,1,negative
A420,Wardah: Lightening Gentle Wash,Combination,"Aku kurang suka product ini karena aroma jeruknya yg tajam agak seperti pewangi mobil kurang membuatku nyaman. Setelah aku pakai sekali, kulitku yang berjenis kombinasi ini langsung break out terutama di bagian hidung. Jadi aku segera hentikan pemakaian. Cuma satu kelebihan produk ini: murah. Repurchase: no",1,negative
A421,Wardah: Lightening Gentle Wash,Combination,"Totally not for me. Rasanya ekspektasi aku terlalu berlebihan sama fw ini. First, I dont like the fragrance, second I dont like the texture, and third I dont like the way it makes my face bo. Ga banget. Mungkin cuma harga aja yang bisa diacungin jempol, tapi ya akhirnya aku ga pake sampai habis. Jangankan habis, setengah aja enggak",1,negative
A422,Wardah: Lightening Gentle Wash,Combination,"Hasil pemakaian produk ini di kulit aku bener2 kering dan terasa ketarik banget, Butiran scrub nya cukup besar, parfume nya juga cukup menyengat, g recomen buat orang yg menghindari skin care dengan parfum dan pewarna (karena secara kasat mata terlihat scrub nya berwarna biru muda) Overall saya kurang suka dengan produk ini",1,negative
A423,Wardah: Lightening Gentle Wash,Combination,Ini facial wash yg bikin wajahku bruntusan ga jelas :( sedih. awalnya beli karena cocok pake cleansing milk n toner nya. dan pas pake facial wash nya malah makin lama makin break out. dan ga nyadar kalo break out nya grgr facial wash ini. pas baca komposisi nya licorice extract nya ada di baris hampir paling bawah. it means kandungannya paling sedikit padahal claim nya dia ngunggulin si licorice extract. malah di urutam awal2 yg bahan2 kimia sabun. sedih. totally would not repurchase.,1,negative
A424,Wardah: Lightening Gentle Wash,Oily,"Beli ini karena katanya ini produk halal,waktu itu 12.000 sekian,pake ini malah kaya ninggalin minyak gtuh,wajah jadi tambah berminyak,ga memutihkan,ga foamy gtuh,habis dalam waktu 1 bulan.menurut aku ini worst product,sorry",1,negative
A425,Wardah: Lightening Gentle Wash,Oily,"Warna facial washnya putih, busa yang dihasilkan lembut namun tidak banyak, setelah memakai facial wash ini kulit tidak kering atau kesat, cukup melembapkan dan bikin kulit supple . Namun setelah pemakaian sekitar satu bulan, aku tidak merasakan kalau wajahku jadi lebih cerah (mungkin harus dipakai serangakian dengan day+night cream ya), lalu mulai muncul banyak jerawat. jadi aku memutuskan untuk tidak memakainya lagi.",1,negative
A426,Wardah: Lightening Gentle Wash,Oily,"gegara lupa bawa cleanser yg biasanya dipake, aku jdnya nyoba beli di minimarket terdekat, pas dicoba emang lembut bgt but it's just too soft sampe bikin aku ngerasa kalo kulitku kurang bersih. mungkin untuk kulit dry or sensitive bisa cocok but for oily skin like me it's just a fail choice. foamnya pun ga begitu banyak jd tambah merasa kurang mengangkat sel kulit mati di wajah",1,negative
A427,Wardah: Lightening Gentle Wash,Oily,"Aku ga suka sama produk ini. Licin2 gitu walaupun udah dibilas berkali kali, bikin ga nyaman. Wanginya juga kuat banget. Efek mencerahkannya ga keliatan sama sekali di aku. Buat ngebersihin sisa makeup juga kurang efektif. Jadi buat aku engga deh",1,negative
A428,Wardah: Lightening Gentle Wash,Oily,"sekali 2 kali awal nyoba face wash ini suka karena efek setelah pakai langsung terasa lebih cerah & pori-poriku yang besar keliatan mengecil. lalu kurang sukanya itu karena wajah terasa kesat banget. it's too drying. apalagi kalo suhu udara lagi dingin, kulit rasanya ketarik-tarik. setelah belajar sana-sini, baru tau kalo ada ingredient yang namanya SLS yang ngasi efek kering kesat itu. dan gara-gara terlalu kering itulah, mukaku yang oily jadi lebih gampang berminyak cuma dalam 1-2 jam, dan minyaknya lebih buanyak.. sempat cobain yang versi foam juga, rasa kesat & ketarik2 nya lebih parah.. so.. will i repurchase? big NO!",1,negative
A429,Wardah: Lightening Gentle Wash,Oily,"Pakai ini karena kakakku cocok dan seneng banget nyobain kosmetik halal. Murah dan gampang di dapet, tapi produk ini ga cocok di kulit aku yang berminyak. bikin jerawatan dan ada efek kayak licin kurang bilas gitu. mgkn cocok buat kulit kering serasa melembabkan.",1,negative
A430,Wardah: Lightening Gentle Wash,Oily,"pernah pake ini gara2 facial wash di rumah abis, dan si penjual claim ini bagus banget. yaudahlah aku coba aja. pemakaian pas awal-awal berasa kulit lebih cerah, pemakaian seterusnya malah bikin breakout parahhh. aku pikir mungkin ini efek purging. yaudah lah aku sabar nunggu sampe reda. setelah aku lanjutin ternyata emang kacau bangettt. ga lagi deh pake produk ini. kapok!!!",1,negative
A431,Wardah: Lightening Gentle Wash,Oily,"Aku pikir semua produk Wardah itu bagus alhasil aku cobain deh yg satu ini. tapi sayang ga cocok di kulit wajah aku, setelah pemakaian malah kelihatan kusam gt ga bgt deh pokoknya pdhl lihat review yg lain pada bagus tapi kenapa di aku ngga?????",1,negative
A432,Wardah: Lightening Gentle Wash,Oily,"Aku sebenarnya suka sama semua produk Wardah, terkhusus sabun mukanya. Pas sabun muka dari dokterku habis dan ga mau kecanduan lagi sama sabun wajah dari dokter, aku langsung coba sabun muka ini karena pas dipakai mama aku, mukanya beliau ga kenapa-kenapa. Setelah aku pakai, bruntusan aku hilang seketika. Jadi aku pakai ini terus. Tapi lama-lama setelah aku beralih ke sabun muka lain dan mau balik lagi ke sabun muka ini, mukaku jadi merah seketika dan gatal banget. Aku ga tau apa mukaku yang salah atau produknya yang emang udah berkembang jadi lebih baik tapi malah ga cocok sama di akunya. Akhirnya no repurchase :'(",1,negative
A433,Acnes: Creamy Wash,Dry,"Love this cleanser! Udah repurchase berkali2. Hasilnya so so lah ya bisa ngegbersihin kulit, gak bikin kering, gentle bgt walaupun di bagian berjerawat dsb. Gak terlalu berpengaruh di jerawat sm komedo sih, tapi gak nambah juga. Selalu stock di rmh but blm repurchase lg soalnya pengen coba cleanser lain hehe. But overall good!",5,positive
A434,Acnes: Creamy Wash,Dry,"Tadinya gue pake facial wash dari dokter khusus buat nanganin jerawat gue yg alhamdulillah udah lumayan bersih. Jadi awal nyoba ini karena gue kehabisan facial wash dokter terus gue nyoba pake acnes punya adek gue. Surprisingly, gue kira facial wash buat jerawat bakal bikin kulit kering tapi ini bener2 netral. Efeknya kulit jadi seger tapi tetep lembab. Apakah produk ini bisa ngatasin jerawat? Gue sih gak yakin karena treatment jerawat itu kan gak cuma dari pembersih muka tapi harus serangkaian perawatan dan juga perubahan pola hidup. Kalau acnes ini fungsinya memang cuma membersihkan muka. Kalau udah cocok dan terus dipakai daily, memang hasilnya di gue sih jerawat makin jarang muncul. Oiya facial wash ini juga enak banget buat bersihin make up, diulang 2x kali bersihin muka juga langsung bersih deh residu2 make up yang masih nempel.",5,positive
A435,Acnes: Creamy Wash,Dry,"Favoritttt!!! Sesuai dengan namanya, dia bertekstur creamy. Cara pakaiku, wajah maupun tangan gak aku basahi dulu dan gak dibusakan, jadi agak lengket - lengket rasanya.. After effectnya sukaaaa! Rasa ngeringin mukanya itu minim banget dan gak bikin wajah terlalu keset. 1 tube bisa sampai 4-5 bulan utk ukuran 100gr. Sayangnya varian harganya di supermarket terlalu besar untuk ukuran yg sama. kadang ada yang cuma 16ribuan, eh malah pernah nemu harganya sampai 27ribuan.",5,positive
A436,Acnes: Creamy Wash,Dry,"Aku suka banget untuk coba-coba produk baru, dan produk ini menjadi salah satu percobaanku hehe. Penasaran sih karena banyak juga review positifnya. Setelah pemakaian beberapa minggu, wajah ku terlihat lebih bersih dari sebelumnya, gak bikin iritasi atau bruntusan. Harganya juga murah bangett!",5,positive
A437,Acnes: Creamy Wash,Dry,"Facial wash ini salah satu penyelamat aku saat breakout, fyi kulit wajahku kombinasi dan hidung aku super sensitif, rentan kering dan mengelupas. Biasanya facial wash yang punya claim meredakan jerawat itu bikin kering tapi ini engga. Bagian yang berjerawat cepet kempes, bagian yang kering juga aman. wanginya pun segar dan tidak mengganggu",5,positive
A438,Acnes: Creamy Wash,Dry,"Aku punya face wash 2, satu saat kulitku normal sdgkn satunya ya acnes ini aku pake pas jerawatn. Awalnya sih cuma punya face wash 1 tp jerawat ga ilang2 jd belilah ini dgn kmasan yg kecil. Setelah pake ini baru nyadar kalo ini jg produk keluaran dr Rohto sama dgn hada labo ku. Pake ini berasa kulit jd bersih, ini juga ga mngandung SLS tp aku bingung aja pake ini pas dbilas mnimbulkn kesan kesat tp lembab ga kering pdhl ga ada SLS tp kenapa kesat? Terlepas dr kesat atau SLS, produk ini ok utk jerawat aku, cepat kempesnya lah ketimbang aku ga pakein obt jerawat. Trs baunya enak sih mnrt aku kaya jeruk nipis gt, mnyegarkn setelah cuci muka. Ini juga efektif bgt mnurutku bgi kalian yg brjerawat jdinya mmbuat jerawat cepat kering dan minggat dr wajah tnpa mnimbulkn kesan ketarik di wajah. Oh iya, aku sempat rekomendasiin ini ke siswa aku yg jerawatnya ga hilang2 dr kls 1 smpe skrg kls 3, katanya cepat kering jerawatnya dan setelah aku lihat sih mmg jerawatnya cpt kering dan merah2 dmukanya brkurang skrg dia malah mmfavoritkn su acnes ini. Jdi tambah suka juga sama ini produk, dan yg plg penting acnes bs ddapat dmn aja ga susah nyarinya recomended bgt deh",5,positive
A439,Acnes: Creamy Wash,Dry,"So far pake ini yaa, superbbbb bagus. Gara2nya aku kelupaan bawa sabun muka aku merk ysl, akhirnya aku pake pnya sodaraku, aku pikir acnes ini brand usa karna sodaraku ini stay di us. Eh ternyataaa punya sodaraku yg stay di indo, mau ga mau aku pake dan ga yakin karna sebelumnya ga pernah tau merknya. Itu kondisi aku lg jerawatan gede gede sebanyak 3 biji. Aku iseng pake itu, dannn surprisingly besok pas aku bangun jerawat aku kempes semua! Bahkan sabun aku si ysl itu ga bias kempesin jerawat aku even dalam waktu 3 hr. Sejak saat itu aku lgsg beli di guardian dan emg murah bngt kata sodara aku! Aku beli yg ukuran paling gede and it cost just 28ribu! Sampe skarang aku masih pake ni, and biasanya menjelang period gini suka muncul jerawat pms, nyatanya sampe skarang itu jerawat belum muncul juga! Aku cocok sama acnes krn wanginya yang fresh and ga bikin kulit kering, malah aku ngerasa kulit aku lembut n mencegah timbulnya jerawat banget krn kulit aku yg oily paling tinggal bekas2 jerawat yg bandel bngt ga mau ilang. Ada yang tau obat yg bagus untuk ngilangin bekas jerawat?",5,positive
A440,Acnes: Creamy Wash,Dry,"Udah 3 tahun pake ini dan too in love with this!Pertama kali pake pas sma lg bruntusan bgt di jidat dan muka kusam setelah liat temen make ini dan bilang ampuh buat ilangin bruntusan jdi tergoda, eh ternyata bener seminggu pertama si bruntusan udh agak jinakan dan ngerasa kulit wajah jdi supple dan lebih cerah. Tipe kulit aku kering setelah pake ini wajah jdi lembab Nah setelah aku googling kandungannya bener bener 100% natural dan affordable price, dan buat ngebuktiinnya bisa diliat di belakang tube kalo ada strip vertikal warna ijo itu artinya kandungannya masih alami, ingredient nya jga gak ada sls or paraben nah kalo di facewash buat bentuk tube di belakangnya ada garis vertikal hitam itu tandanya kandungannya semua berbahan kimia.",5,positive
A441,Acnes: Creamy Wash,Normal,"Salah satu produk face cleanser terbaik di Indonesia. Bikin muka bersih, dan bikin jerawat lumayan berkurang (tidak hilang semua tapi jadi tidak bruntusan). Tapi karena lagi bermasalah dengan komedo dan pori-pori, jadinya lagi berpaling dengan face cleanser yang lain. Great product.",5,positive
A442,Acnes: Creamy Wash,Normal,"Ga ada deh yang bisa ngegantiin acnes facial wash terutama yang creamy wash ini sebagai pembersih wajah gue. Gue tau acnes dari salah satu beauty vlogger Indonesia yaitu Abel Cantika. Gue yang saat itu masih berpertualang mencari pembersih wajah yang cocok langsung beli deh abis direkomen sama Abel. Gue beli yang botol kecil dulu karena takut ga cocok. Pas dicoba surprisingly IT WORKS! Sedikit cerita, dulu gue pake pembersih wajah berinisial P***S yang warna pink itu. Jujur aja, pembersih itu bikin muka gue kering banget. Gue udah coba berbagai merek pun tetep ga ada yang bisa membuat wajah gue lembab kayak gue pake acnes ini. Kemasan Creamy Wash ini khas acnes gitu lah hijau putih. Teksturnya creamy warna putih kekuningan dengan aroma lemon. Oia walaupun creamy, acnes yang original ini agak padet jadi pas cuci muka biasanya gue taruh ditangan terus kasih air, usap2 sampai keluar busa, barudeh sabunin dimuka. Kalau kena mata jujur aja periiiiiih banget terkadang mata gue suka merah kalau kena. Abis kelar cuci muka itu hasilnya lembut dan fresh banget. Biasanya pinggiran hidung gue suka ngekletek kering gitu tapi pas pakai Acnes ini hilang sumpah kering-kering itu. Oia ditambah lagi ini ada formula untuk ngilangin jerawatnya....jadinya multifungsi udah ga bikin kering terus jerawat hilang lagi hehe. Udah pasti repurchase dong, setiap habis gue pasti bakal beli :D. Berikut (+) dan (-) menurut gue : (+) Affordable Price Bisa dibeli di minimarket manapun (Alfamart dan Indomart adaa!) Wangi lemonnya bikin pengen cuci muka terus Melembutkan dan ga bikin kering Cukup ampuh menghilangkan jerawat (-) Kalau kena mata perih!!",5,positive
A443,Acnes: Creamy Wash,Normal,"Face wash andalan kalo jerawat mulai bermunculan. Dari produk2 yang formulanya dikhususkan untuk jerawat, Acnes yang paling cocok buat saya, apalagi dengan varian yang original ini. Teksturnya benar2 creamy dengan warna putih susu dan hemat karena cukup sedikit menuang produk, busa sudah banyak. Dari segi harga cukup terjangkau dan sering ada potongan harga pula, benar2 jadi pilihan tepat ketika isi dompet mulai menipis.<div>Untuk pemakaian awal pada wajah langsung kesat,menghilangkan minyak yang berlebih dan juga mengeringkan jerawat jika dipakai secara berkelanjutan. Repurchase? yes!</div>",5,positive
A444,Acnes: Creamy Wash,Normal,produk yang udah direpurchase berkali-kali.seneng banget make produk ini.Sebum dimuka tuh ilang dan berasa bersih banget mukanya.karna bentuknya creamy dan butiran-butirannya halus jadi ga bikin kegores-gores dimuka.ini sabun muka emang bagus banget untuk kulit yang sensitif dan berjerawat kayak aku,5,positive
A445,Acnes: Creamy Wash,Normal,"di kulitku yang normal cenderung kering sih gak bikin semakin kering ya walaupun emang agak bikin kering sih tp itu gak lama kok. kalau awal2 pake waktu itu kukitku langsung cerah gitu, sekarang2 udah enggak krn udah ga mempan kali ya hahaha tp enak sih pake ini berasa bersihnya trus juga ga bikin kulit aku yang abis beralih dari sabun dokter ini kenapa2, terus juga yang aku notis jadi gak gampang jerawatan Alhamdulillah :)",5,positive
A446,Acnes: Creamy Wash,Normal,"my HG faical wash! meskipun kadang jerawat muncul kalo lagi stress atau pms, tapi acnes creamy wash sama yang deep pore cleanser ngebantu banget ngurangin bruntusankuu!! facial wash kedua ku yg cocok nih selain exfoliating cleansing scrub punya erha, semua varian fw dari acnes aku sukaaa!!",5,positive
A447,Acnes: Creamy Wash,Normal,ini adalah produk wajib yang harus aku punya karena sejak memakai acnes creamy wash ini jerawat jarang muncul apalagi kalau lagi haid biasanya banyak jerawat skrg udah berkurang.dan ketika di pakai gak buat kulit jadi kering gitu. keset tapi jadi lembab gitu. pokoknya suka banget,5,positive
A448,Acnes: Creamy Wash,Normal,"Udah berkali-kali nyobain facialwash yang agak mahalan, tapi tetep kembali lagi ke ini produk. Emang mukanya ekonomis bgt yaa.. Tetep paling cocok buat muka aku, permasalahan kulit bisa diatasi semua, emang gak mencerahkan sih, tapi ngebersihin. Love deh.",5,positive
A449,Acnes: Creamy Wash,Combination,"i love this! suka banget sama wangi lemon dan tekstur creamy nya, busa nya juga banyak banget. worth to try terutama untuk yang bermasalah sama jerawat atau kulit berminyak. bikin bersihnya beneran! saya pasti akan repurchase.",5,positive
A450,Acnes: Creamy Wash,Combination,"I love acnes treatment series indeed!!! Kemaren sempet galau gara2 jerawat yang ga beres- beres, pake sabun cuci muka mahal malah bikin jerawat makin parah, tapi pas pake ini jerawat lama- lama mulai ngecilin dan tinggal sisa- sisa aja dan yang paling penting harganya murah heheeh",5,positive
